produce,temperature,humidity,voc,latitude,longitude,city,outside_temp,setpoint,cooler,heater,alert,optimal_setpoint,predicted_shelf_life_days
1,12.203400159610553,83.72315328138588,2689,20.618615,71.956823,2,12.710719769787588,13.0,0,1,1,12.915475752210687,79.43424407399866
0,5.577099438236079,89.09909520081455,1475,18.412794,84.217108,1,19.67814724086737,4.0,1,0,0,3.9004896154497626,75.85890177213683
1,11.636990817303731,83.27331122585328,2826,19.593992,83.465021,2,25.53723160993513,12.946276839006487,0,1,1,13.317077345515175,69.06913471788556
1,13.86809406271073,88.31849833658923,769,23.744451,73.344859,1,7.3493920975400675,13.0,1,0,0,13.495518376768675,92.42924314057946
1,12.306120603348223,80.12318162801797,745,14.869,70.170168,2,18.183688320976785,13.0,0,1,0,12.843731884420357,90.89888718927867
1,12.881363660635136,87.94669418339298,629,22.975858,76.95663,5,32.53103256520605,12.246896743479395,1,0,0,12.243678095970123,90.47814435334988
0,1.7546435459072298,86.20405708069457,778,31.794486,81.036931,1,31.879274524370807,3.312072547562919,0,1,0,3.0011453104301564,83.64498235477073
0,3.646212450755771,85.4322660813829,2807,29.592445,70.451414,2,24.0355697598011,4.0,0,1,1,4.0556085678844145,81.87103882871357
1,12.901871375048481,88.63928496836907,1574,27.529052,72.681181,2,23.727240374892204,13.0,0,1,0,13.24530440824795,88.69566966800531
0,3.506629474076682,94.36226947237806,2691,20.04549,83.005987,4,15.499490674676156,4.0,0,1,1,4.363751770169007,77.97377703907675
0,5.990451149477446,89.20159938569304,1923,22.607017,72.352663,5,15.017913199041704,4.0,1,0,0,3.6193896519203554,66.6743850244291
0,4.339092410728507,85.64263642979112,640,31.439765,77.212752,3,27.14671105677077,3.785328894322923,1,0,0,4.210216419721947,95.51124008993439
1,10.766055373778087,87.214983890957,1955,19.397302,76.814462,0,30.31971342337633,12.468028657662368,0,1,0,12.842111705161825,69.46443668616261
0,4.235863539421874,86.52023592558193,1939,9.909341,74.754426,4,12.803794798022773,4.0,1,0,0,3.8413817073404792,86.36018167918604
1,12.363229530698975,88.9872061545432,1640,14.753159,77.025733,3,14.074891502218565,13.0,0,1,0,12.912499282088458,86.30730248610517
1,10.725902509285547,86.93633602542248,979,18.368673,73.93642,4,29.343910954322098,12.56560890456779,0,1,0,12.626995418453058,76.0940709083249
1,14.67652720052025,85.96069772834501,2239,20.308566,83.837631,0,27.07302389380077,12.792697610619923,1,0,0,12.52814790616508,67.32120705644832
0,5.976310488882838,86.53846740925158,1071,28.929696,77.988508,0,5.499215300934132,4.0,1,0,0,3.5782205807953775,70.66410091912539
0,3.4364700022708536,93.2816433652354,2384,31.272632,74.303952,1,25.427969305093228,3.957203069490677,0,1,0,3.9962926215317034,82.4817738073915
0,3.354287834559244,90.14760081007071,782,30.808238,84.224883,2,14.911369534439082,4.0,0,1,0,3.757744980792115,92.0554285376713
0,3.60403018087055,90.05558756251003,629,22.347865,80.165745,1,5.235400298343697,4.0,0,1,0,3.77805832172452,95.1147185914603
1,11.637646640569038,85.14143837559561,1911,22.939169,78.898972,0,14.009009248276552,13.0,0,1,0,13.101796061691076,75.80350578877963
0,5.793353504638817,88.46279613893263,2340,19.598938,77.113779,1,10.925362268185062,4.0,1,0,0,3.8225181795302134,68.59164674891396
0,4.133344467028877,93.6161416404481,2063,12.683191,80.021437,4,15.934531917433265,4.0,1,0,0,3.6357994050471802,84.70954938018303
0,2.0108483707623495,90.11478994994822,2798,28.929352,71.603773,2,29.527341186007774,3.5472658813992224,0,1,1,3.2702400981735424,73.41608272588807
1,14.405322203610773,82.99110393205424,1893,27.882558,72.44494,4,28.9387786495668,12.60612213504332,1,0,0,13.042916648991183,76.91094445380409
1,12.598648888020207,81.22173964661464,2005,18.417576,73.013095,3,23.7698460426053,13.0,0,1,0,12.657736276459792,89.38412611560415
1,13.048827766354545,88.72778580036358,815,31.92493,78.137314,4,7.728524870591139,13.0,1,0,0,13.296721832471174,93.4460593388337
0,2.101115770070342,85.72495282338213,1274,13.442557,72.675443,0,33.40560956131196,3.1594390438688036,0,1,0,2.9182683653976325,85.45847404672709
0,3.88447495644285,89.8598293536444,2962,30.311828,76.864011,1,8.38206294654517,4.0,0,1,1,4.063688961246993,83.39785995195857
1,13.009771696427872,87.12825075416049,2190,29.708144,74.170641,5,14.132907206575686,13.0,1,0,0,13.181928460431148,87.32843235996724
0,5.957451011853298,86.59917007400891,2959,31.248481,82.392181,5,22.913827055945372,4.0,1,0,1,3.9089874787425893,64.72036466889291
0,2.057915406055772,90.29605480015546,1203,14.166151,79.338909,2,26.393300866176023,3.860669913382398,0,1,0,4.091639600121755,73.64775805934018
0,2.9601842544808226,85.17252406955136,2856,17.799426,70.913065,3,24.79828364421325,4.0,0,1,1,4.204622922368379,73.27561332112444
1,14.134563668475892,84.12735503979127,2134,22.538241,72.711189,0,31.250927590400483,12.374907240959951,1,0,0,12.840660986770978,76.39097318295086
0,3.5169313644766738,91.45906219142279,1861,27.155976,75.764841,3,13.827689021740314,4.0,0,1,0,3.7744486066079133,88.11982757868759
0,4.707501623005744,87.17526561349452,2301,22.595787,76.649144,1,7.286369936558474,4.0,1,0,0,4.174062003704039,83.16060380698296
1,14.004424803883765,80.03142654212228,1807,21.282964,83.143743,1,33.81973132715558,12.118026867284442,1,0,0,12.08674829705116,71.78823493167395
1,12.027428425830047,89.95831925646898,2754,13.676504,72.765377,4,24.707103791021844,13.0,0,1,1,12.710972496469394,79.39455929360655
0,3.659414455089193,86.28147870449263,1830,25.819692,72.889659,2,30.855189848258313,3.414481015174169,1,0,0,3.434699467063762,88.60285011974568
0,4.910662893665293,87.73111952628919,2848,20.129015,76.055576,3,24.77602949502006,4.0,1,0,1,4.081166992033236,77.46504098367943
0,2.031108747651423,88.7263463026523,2095,29.519798,71.309944,0,15.23154909122599,4.0,0,1,0,4.288903840659395,66.9470490699203
0,2.198816468008863,92.13590695958707,2112,29.861788,84.705043,1,11.513977681178618,4.0,0,1,0,4.414387566878086,67.28428901130776
1,14.150006490591375,84.98638514562936,1410,10.325508,70.298126,1,10.879930906893222,13.0,1,0,0,13.197006220607744,83.41999730016369
1,13.571947455602885,85.12621691115237,2476,21.782251,72.147537,5,18.061909682523613,13.0,1,0,0,12.771670052687394,79.6172259708451
0,2.4090686395971574,87.38119650008491,2308,14.797366,81.968154,1,5.921450005484914,4.0,0,1,0,3.839315231287328,74.15753408309828
1,14.626259610107986,88.70892474383342,723,26.451276,73.875557,5,18.469730137621227,13.0,1,0,0,13.329779706219288,83.42020096111303
0,4.949109194331384,93.48777074817318,1742,14.688816,82.88431,5,13.66450041235322,4.0,1,0,0,4.153887802085136,83.33778607753752
1,11.544635912364742,81.45160674374378,515,13.394943,80.792654,4,10.66465788882531,13.0,0,1,0,12.84033573712189,84.4680017524285
0,4.218214527676443,93.48476175461956,2115,18.007161,77.406284,5,34.627510806687866,3.0372489193312133,1,0,0,2.8116842823418096,75.35969754665366
0,2.974470833764413,89.82716480169583,1564,15.888064,70.396207,2,5.074634315798465,4.0,0,1,0,4.4633609578407505,77.29109875923663
1,11.763615455842306,88.80839228037858,2098,17.515894,82.687841,5,29.88105990396612,12.511894009603388,0,1,0,12.465708723482951,82.48906732359355
1,12.085226970463644,85.07060265650207,1083,10.650442,75.645113,0,31.19108491765652,12.380891508234347,0,1,0,12.706037305043953,88.3768966541969
1,13.658490542987586,83.37041354894022,1908,8.971452,79.905336,2,13.833916918796982,13.0,1,0,0,12.533497030890887,79.21006487903301
1,14.86888271264936,87.96290006468274,877,12.015881,80.94915,0,14.105215965894368,13.0,1,0,0,13.472715862697534,81.65333150048174
0,5.334607817787109,89.02967345826477,934,22.042774,84.156849,4,22.73286821784522,4.0,1,0,0,4.139014059688243,83.37406241901134
0,3.001988985417483,92.7304340481073,1528,26.538994,75.589035,3,11.66699455640899,4.0,0,1,0,4.29187326446093,79.46115720956553
0,4.485905234291009,92.88364612431316,1780,19.203957,73.199263,0,8.834876187354501,4.0,1,0,0,4.42843674275872,90.5253150846771
1,10.43905864418759,80.41990169624458,2199,13.450822,71.025314,5,31.890009806645555,12.310999019335444,0,1,0,11.903799628951358,74.35759015236232
1,14.004693650972833,85.99152122542434,1633,26.981875,71.568829,5,23.66135610873413,13.0,1,0,0,13.379952014333712,85.5875836336088
0,3.462514053100654,90.7723328483878,1807,15.650919,80.939238,2,21.46751883872391,4.0,0,1,0,3.9232376302643712,86.35776422836284
1,13.657593063431248,89.1822438911357,1098,13.519456,84.989366,3,34.13346666185702,12.086653333814297,1,0,0,11.697396605344967,74.90803541913719
1,14.375113994488494,80.42042304191911,1607,17.591904,84.434975,1,25.587974062515467,12.941202593748454,1,0,0,12.62145030154594,74.42836307057446
1,12.095563240578295,87.06757560578987,526,17.938729,75.084721,0,16.560169379997824,13.0,0,1,0,12.875809273394763,89.56753967183533
1,13.747646714234667,85.66945998674416,1867,10.930993,81.584737,1,32.978306520584326,12.202169347941567,1,0,0,11.923228919098285,72.42082204863618
1,11.487548636130605,85.83130715467452,1373,14.647443,78.520278,3,33.405353027187346,12.159464697281265,0,1,0,12.174690045870058,86.26358590260547
1,11.812572622682119,82.0033426289128,2689,12.102479,78.110018,1,27.046472715468017,12.795352728453198,0,1,1,13.29510422283749,71.72968399844629
0,5.035488823736713,93.41459376305133,2575,12.922118,74.242761,2,21.96089392472229,4.0,1,0,1,4.484074794296833,81.6108597056012
1,13.014188316004805,82.48427310309565,2414,14.129701,82.580883,3,15.679629512575698,13.0,1,0,0,12.919768102412803,86.98579786407998
1,14.149365333757324,86.98325171609152,1931,10.405942,73.965287,5,24.22074712066199,13.0,1,0,0,12.769775593383546,76.54910259626223
0,3.4419478305631546,88.39068495897932,2806,10.486679,79.877652,1,14.980204678483663,4.0,0,1,1,3.6513465507770704,83.87601279786084
1,11.29731802322805,81.6514139515716,813,11.109519,76.848032,5,20.001707097838313,13.0,0,1,0,13.016959683193416,78.73858340034633
1,13.62944789932095,80.05195329025256,2694,29.630112,81.536136,0,26.095712765231685,12.890428723476832,1,0,1,13.120638321453603,81.44190422132654
1,12.86467209300796,88.01195814874808,1343,20.999436,71.390552,4,10.905830864501942,13.0,0,1,0,12.830359586046395,92.94187493038436
0,2.289899489732414,92.95485306530544,2690,20.932741,83.719888,5,14.980160006793941,4.0,0,1,1,4.233622718628238,67.11276771104176
0,5.298091275759649,87.93538685886617,2996,13.518532,75.6205,1,8.35105045108886,4.0,1,0,1,4.099567326786585,73.03476051026935
1,11.460969712790666,86.9428298670922,2021,15.574446,79.206104,4,27.85070129090085,12.714929870909915,0,1,0,13.201245109210202,72.49224603580464
0,5.8307864236117375,86.8470447140619,2296,26.840637,79.766339,4,22.150715717498212,4.0,1,0,0,3.6822278225009635,67.03441398889225
1,11.6242898657962,81.95128271867573,1268,15.020384,71.358591,4,23.95369978157916,13.0,0,1,0,13.420624493668521,75.69665372127679
1,14.307380562834268,88.23053478540835,2489,14.511989,76.307679,4,6.643520518870245,13.0,1,0,0,12.599549128747373,70.47668565913105
1,12.27012808506716,86.2822325310345,1851,24.823599,81.592624,2,18.855815225869687,13.0,0,1,0,12.790077433911733,85.54550651155427
0,3.5156127586020807,93.7473344930288,2842,25.228795,83.149647,4,17.546989299322952,4.0,0,1,1,3.9599202114505054,81.34692547151576
1,13.383113202511813,83.77075994277972,2627,17.819981,77.871995,0,6.757739327450181,13.0,1,0,1,12.767118574323353,80.70505371811541
1,11.760928482189497,87.77455746345002,1301,22.187972,73.185798,4,30.407768205644917,12.459223179435508,0,1,0,12.455257281462496,86.55171200727003
0,3.5840223565165155,88.04289686134557,1125,15.082018,80.215131,4,16.81269412397598,4.0,0,1,0,3.763082523203874,92.58439833312642
0,4.188692884407436,86.19202873896128,1824,8.564016,78.116083,0,8.059237906008132,4.0,1,0,0,3.8399154347525757,87.3922255034514
1,11.34606744388454,88.41662052283645,1657,17.814216,71.564059,2,17.014861928357234,13.0,0,1,0,12.839266234033982,76.78301209850558
0,5.303871965458093,92.36885260083177,1589,15.778591,75.231282,3,8.573329313550841,4.0,1,0,0,3.704388571478256,76.06016606020162
0,3.1470703862519662,89.88314801549521,1628,10.189585,80.590504,2,5.027156969846425,4.0,0,1,0,3.6142049743511215,87.18865411900845
0,5.175628834327024,92.29953691539838,2202,8.861196,70.4035,2,24.366676235155982,4.0,1,0,0,4.345113437403297,80.68484603076273
1,12.161193737156733,82.99756600540661,2010,10.784688,70.239769,3,15.810706572207994,13.0,0,1,0,13.34329107061535,78.12902666541383
1,13.616605277257126,80.12447775553491,1715,13.489686,80.239734,5,22.958069842011827,13.0,1,0,0,13.130055087817418,86.55949810560291
0,2.2983722326342235,89.48440073138396,2204,21.028041,82.527214,1,27.761034918806544,3.7238965081193456,0,1,0,3.77013359566166,74.26238636972563
1,11.289072052309848,80.75301740837715,2182,14.620547,76.881412,5,17.386325375702576,13.0,0,1,0,12.720845621310085,74.77226430999764
1,12.805792679382474,81.85623334917317,1166,29.796533,79.963031,1,20.82138332409508,13.0,0,1,0,12.79801369700409,94.09221017621616
1,12.180542228234927,83.12809654254768,841,8.979401,83.873403,1,25.7561309184517,12.92438690815483,0,1,0,12.804466584036478,89.5557564419845
0,5.20479750402632,93.62551824617007,1433,16.7412,84.321971,3,13.99634265959021,4.0,1,0,0,3.614196955946822,76.928994519205
0,4.059291074493236,93.46544407848819,2105,11.638256,83.098495,3,23.577514199774697,4.0,1,0,0,4.283855284648526,87.22935789844709
1,12.20124860589211,88.40040155019432,1664,31.446116,82.508085,4,13.616583504366032,13.0,0,1,0,12.77979741937416,85.89451186517948
1,14.758105339937522,80.70647671804903,1185,30.185286,79.928797,2,11.197110999286553,13.0,1,0,0,13.065876768326115,77.15271428388593
0,3.230912972276371,89.59104805138684,2074,16.957061,82.01006,4,8.106792322593023,4.0,0,1,0,4.173425007519655,80.20487964756715
0,2.7599750396988982,94.87465644878775,550,9.086721,82.448404,4,31.45391313197085,3.354608686802915,0,1,0,3.424325886583491,90.60649153115408
1,12.990023116680067,87.19845440711092,2557,15.258982,77.104989,1,32.27434841546456,12.272565158453544,1,0,1,12.554208733274272,82.85685616594205
1,13.403905718303584,88.8133160123725,2647,19.553776,70.170323,3,12.86696869797235,13.0,1,0,1,13.312182868857654,85.8477715055407
0,4.98606023908426,92.38703152877437,2339,14.813057,78.004075,1,13.036421200220046,4.0,1,0,0,4.308022667892789,81.5246242880853
1,14.148803882005929,80.16580537173148,1185,19.218722,84.261066,5,5.3268620535196884,13.0,1,0,0,13.013816961030603,82.72513079024675
0,4.266411476949459,86.55233297659953,1763,31.018515,84.505647,3,15.053054612723443,4.0,1,0,0,3.925788429282782,87.77876952333322
0,3.3937711884409922,85.06437751595128,2377,15.165425,78.465025,1,21.983103683958998,4.0,0,1,0,4.376845494862362,78.28425693578632
0,3.561357013559418,86.86003727520934,605,19.506272,74.298972,4,7.06582014829566,4.0,0,1,0,3.7429426000236834,95.15914413535734
0,3.0005565667756686,94.35990406637285,637,29.907173,71.23853,2,13.599289606434798,4.0,0,1,0,3.5545995005390587,91.2745706623661
0,2.713660950942971,93.30706198627098,1342,25.429086,82.541302,2,11.416197877910303,4.0,0,1,0,4.165391306134963,78.77269644808007
0,5.405850360927453,88.13242883463987,2849,30.457508,75.415782,4,15.89409011113449,4.0,1,0,1,4.041751396279195,72.11401035351741
0,3.497630690174874,89.40988901950456,2731,24.701817,80.137653,4,12.988774305402554,4.0,0,1,1,3.693413756818356,84.38716933356518
0,5.1961341010779645,93.37672817350307,2953,30.880442,81.212807,0,23.63201586065235,4.0,1,0,1,4.448214793382349,77.75580692304385
1,13.149833680479228,84.56895768777662,2240,16.065566,82.012916,4,33.30789098171415,12.169210901828585,1,0,0,12.336211006091723,80.66377325612495
1,12.300287754406241,80.42641550278302,2244,15.685505,75.546541,1,26.474815510101024,12.852518448989898,0,1,0,12.439204912620076,87.39082841786166
1,11.108649155063805,82.99153499650195,2326,9.927675,74.032953,1,22.164959411055918,13.0,0,1,0,12.998405108927502,69.47244046136304
0,5.458347045995396,87.85254507843177,2557,29.315997,80.641116,2,29.155914774763133,3.584408522523687,1,0,1,3.7714878443749624,70.34640798379567
1,14.485784142218165,84.32040674176801,2822,25.674648,74.011354,3,24.892535505499072,13.0,1,0,1,12.504016065512943,66.07231923294778
1,13.976725093009716,81.14000716952968,1327,27.684347,70.960015,3,11.616501261237559,13.0,1,0,0,13.118178988138633,84.77953895128917
0,5.442350766130835,93.35592136862053,511,10.704745,76.736835,2,19.817353805487954,4.0,1,0,0,3.6317743274108385,79.33923561280002
1,14.226849196259817,87.13548871883526,2532,27.293149,74.730222,0,6.190082922875241,13.0,1,0,1,12.90248433771425,74.09635141454434
1,12.467833005960772,85.9189122435671,581,14.276884,78.691981,2,15.63760131669655,13.0,0,1,0,12.579422084240054,95.97910921720718
0,5.3234741376345385,93.02731153813636,2059,9.493432,84.146124,5,27.42866930023476,3.757133069976524,1,0,0,3.5908443824970186,72.3787024486248
1,11.110311075804297,89.98125599978827,949,8.209005,84.773397,2,34.40178157856908,12.059821842143092,0,1,0,12.329488225198578,83.06322850605719
0,2.5241010290122747,90.1225901518218,1755,20.662479,72.28909,5,9.122283696941405,4.0,0,1,0,3.8431109076621217,78.03490121350154
1,11.737814204703257,81.9989276259332,1850,18.600549,76.613579,2,19.26715159556712,13.0,0,1,0,13.245277952658208,75.67536252045049
0,2.9614693248971258,87.93366053897024,2644,15.748951,75.54471,4,14.094821489875269,4.0,0,1,1,3.653691973263962,79.85777351633163
0,4.573466132785036,87.2184300272973,885,9.564316,70.434494,5,24.783279713760667,4.0,1,0,0,4.1434417649586806,91.27475632173645
1,13.739432947685014,88.92266428595862,1185,23.844008,84.763135,4,22.320139930577227,13.0,1,0,0,13.405864407262122,90.73931459577109
